snapshot_time,queue_name,wip_count,throughput_15m,throughput_30m,throughput_60m,utilization_rate,time_pressure,complexity_backlog,sla_hours,hour_of_day,day_of_week,is_weekend,breach_label
2026-04-26T15:35:00,Compliance Check,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,6.0,1.0,0
2026-04-26T15:35:00,Payment Processing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,6.0,1.0,0
2026-04-26T15:35:00,Customer Onboarding,1.0,0.0,0.0,0.0,0.0,0.0,0.7,24.0,15.0,6.0,1.0,0
2026-04-26T15:35:00,Risk Assessment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,6.0,1.0,0
2026-04-26T15:35:00,Audit Preparation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,15.0,6.0,1.0,0
2026-04-26T15:40:00,Document Review,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,6.0,1.0,0
2026-04-26T15:40:00,Compliance Check,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,6.0,1.0,0
2026-04-26T15:40:00,Payment Processing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,6.0,1.0,0
2026-04-26T15:40:00,Customer Onboarding,1.0,0.0,0.0,0.0,0.1,0.0,0.7,24.0,15.0,6.0,1.0,0
2026-04-26T15:40:00,Risk Assessment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,6.0,1.0,0
2026-04-26T15:40:00,Audit Preparation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,15.0,6.0,1.0,0
2026-04-26T15:45:00,Document Review,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,6.0,1.0,0
2026-04-26T15:45:00,Compliance Check,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,6.0,1.0,0
2026-04-26T15:45:00,Payment Processing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,6.0,1.0,0
2026-04-26T15:45:00,Customer Onboarding,0.0,4.0,2.0,1.0,0.1,0.0,0.7,24.0,15.0,6.0,1.0,0
2026-04-26T15:45:00,Risk Assessment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,6.0,1.0,0
2026-04-26T15:45:00,Audit Preparation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,15.0,6.0,1.0,0
2026-04-26T15:50:00,Document Review,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,6.0,1.0,0
2026-04-26T15:50:00,Compliance Check,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,6.0,1.0,0
2026-04-26T15:50:00,Payment Processing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,6.0,1.0,0
2026-04-26T15:50:00,Customer Onboarding,0.0,4.0,2.0,1.0,0.1,0.0,0.7,24.0,15.0,6.0,1.0,0
2026-04-26T15:50:00,Risk Assessment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,6.0,1.0,0
2026-04-26T15:50:00,Audit Preparation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,15.0,6.0,1.0,0
2026-04-26T15:55:00,Document Review,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,6.0,1.0,0
2026-04-26T15:55:00,Compliance Check,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,6.0,1.0,0
2026-04-26T15:55:00,Payment Processing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,6.0,1.0,0
2026-04-26T15:55:00,Customer Onboarding,0.0,4.0,2.0,1.0,0.1,0.0,0.7,24.0,15.0,6.0,1.0,0
2026-04-26T15:55:00,Risk Assessment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,6.0,1.0,0
2026-04-26T15:55:00,Audit Preparation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,15.0,6.0,1.0,0
2026-04-26T16:00:00,Document Review,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,6.0,1.0,0
2026-04-26T16:00:00,Compliance Check,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,6.0,1.0,0
2026-04-26T16:00:00,Payment Processing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,6.0,1.0,0
2026-04-26T16:00:00,Customer Onboarding,0.0,0.0,2.0,1.0,0.1,0.0,0.7,24.0,16.0,6.0,1.0,0
2026-04-26T16:00:00,Risk Assessment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,6.0,1.0,0
2026-04-26T16:00:00,Audit Preparation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,16.0,6.0,1.0,0
2026-04-26T16:05:00,Document Review,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,6.0,1.0,0
2026-04-26T16:05:00,Compliance Check,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,6.0,1.0,0
2026-04-26T16:05:00,Payment Processing,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,16.0,6.0,1.0,0
2026-04-26T16:05:00,Customer Onboarding,0.0,0.0,2.0,1.0,0.1,0.0,0.7,24.0,16.0,6.0,1.0,0
2026-04-26T16:05:00,Risk Assessment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,6.0,1.0,0
2026-04-26T16:05:00,Audit Preparation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,16.0,6.0,1.0,0
2026-04-26T16:10:00,Document Review,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,6.0,1.0,0
2026-04-26T16:10:00,Compliance Check,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,6.0,1.0,0
2026-04-26T16:10:00,Payment Processing,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,16.0,6.0,1.0,0
2026-04-26T16:10:00,Customer Onboarding,0.0,0.0,2.0,1.0,0.1,0.0,0.7,24.0,16.0,6.0,1.0,0
2026-04-26T16:10:00,Risk Assessment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,6.0,1.0,0
2026-04-26T16:10:00,Audit Preparation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,16.0,6.0,1.0,0
2026-04-26T16:15:00,Document Review,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,6.0,1.0,0
2026-04-26T16:15:00,Compliance Check,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,6.0,1.0,0
2026-04-26T16:15:00,Payment Processing,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,16.0,6.0,1.0,0
2026-04-26T16:15:00,Customer Onboarding,0.0,0.0,0.0,1.0,0.1,0.0,0.7,24.0,16.0,6.0,1.0,0
2026-04-26T16:15:00,Risk Assessment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,6.0,1.0,0
2026-04-26T16:15:00,Audit Preparation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,16.0,6.0,1.0,0
2026-04-26T16:20:00,Document Review,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,6.0,1.0,0
2026-04-26T16:20:00,Compliance Check,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,6.0,1.0,0
2026-04-26T16:20:00,Payment Processing,1.0,0.0,0.0,0.0,0.0667,0.0,1.0,2.0,16.0,6.0,1.0,0
2026-04-26T16:20:00,Customer Onboarding,0.0,0.0,0.0,1.0,0.1,0.0,0.7,24.0,16.0,6.0,1.0,0
2026-04-26T16:20:00,Risk Assessment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,6.0,1.0,0
2026-04-26T16:20:00,Audit Preparation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,16.0,6.0,1.0,0
2026-04-26T16:25:00,Document Review,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,6.0,1.0,0
2026-04-26T16:25:00,Compliance Check,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,6.0,1.0,0
2026-04-26T16:25:00,Payment Processing,0.0,4.0,2.0,1.0,0.0667,0.0,1.0,2.0,16.0,6.0,1.0,0
2026-04-26T16:25:00,Customer Onboarding,0.0,0.0,0.0,1.0,0.1,0.0,0.7,24.0,16.0,6.0,1.0,0
2026-04-26T16:25:00,Risk Assessment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,6.0,1.0,0
2026-04-26T16:25:00,Audit Preparation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,16.0,6.0,1.0,0
2026-04-26T16:30:00,Document Review,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,6.0,1.0,0
2026-04-26T16:30:00,Compliance Check,1.0,0.0,0.0,0.0,0.0,0.0,0.7,4.0,16.0,6.0,1.0,0
2026-04-26T16:30:00,Payment Processing,0.0,4.0,2.0,1.0,0.0667,0.0,1.0,2.0,16.0,6.0,1.0,0
2026-04-26T16:30:00,Customer Onboarding,0.0,0.0,0.0,1.0,0.1,0.0,0.7,24.0,16.0,6.0,1.0,0
2026-04-26T16:30:00,Risk Assessment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,6.0,1.0,0
2026-04-26T16:30:00,Audit Preparation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,16.0,6.0,1.0,0
2026-04-26T16:35:00,Document Review,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,6.0,1.0,0
2026-04-26T16:35:00,Compliance Check,1.0,0.0,0.0,0.0,0.0,0.0,0.7,4.0,16.0,6.0,1.0,0
2026-04-26T16:35:00,Payment Processing,0.0,4.0,2.0,1.0,0.0667,0.0,1.0,2.0,16.0,6.0,1.0,0
2026-04-26T16:35:00,Customer Onboarding,0.0,0.0,0.0,1.0,0.1,0.0,0.0,24.0,16.0,6.0,1.0,0
2026-04-26T16:35:00,Risk Assessment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,6.0,1.0,0
2026-04-26T16:35:00,Audit Preparation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,16.0,6.0,1.0,0
2026-04-26T16:40:00,Document Review,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,6.0,1.0,0
2026-04-26T16:40:00,Compliance Check,1.0,0.0,0.0,0.0,0.0,0.0,0.7,4.0,16.0,6.0,1.0,0
2026-04-26T16:40:00,Payment Processing,0.0,0.0,2.0,1.0,0.0667,0.0,1.0,2.0,16.0,6.0,1.0,0
2026-04-26T16:40:00,Customer Onboarding,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,16.0,6.0,1.0,0
2026-04-26T16:40:00,Risk Assessment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,6.0,1.0,0
2026-04-26T16:40:00,Audit Preparation,1.0,0.0,0.0,0.0,0.0,0.0,1.8,48.0,16.0,6.0,1.0,0
2026-04-26T16:45:00,Document Review,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,6.0,1.0,0
2026-04-26T16:45:00,Compliance Check,1.0,0.0,0.0,0.0,0.125,0.0,0.7,4.0,16.0,6.0,1.0,0
2026-04-26T16:45:00,Payment Processing,0.0,0.0,2.0,1.0,0.0667,0.0,1.0,2.0,16.0,6.0,1.0,0
2026-04-26T16:45:00,Customer Onboarding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,16.0,6.0,1.0,0
2026-04-26T16:45:00,Risk Assessment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,6.0,1.0,0
2026-04-26T16:45:00,Audit Preparation,1.0,0.0,0.0,0.0,0.0,0.0,1.8,48.0,16.0,6.0,1.0,0
2026-04-26T16:50:00,Document Review,1.0,0.0,0.0,0.0,0.0,0.0,0.7,8.0,16.0,6.0,1.0,0
2026-04-26T16:50:00,Compliance Check,0.0,4.0,2.0,1.0,0.125,0.0,0.7,4.0,16.0,6.0,1.0,0
2026-04-26T16:50:00,Payment Processing,0.0,0.0,2.0,1.0,0.0667,0.0,1.0,2.0,16.0,6.0,1.0,0
2026-04-26T16:50:00,Customer Onboarding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,16.0,6.0,1.0,0
2026-04-26T16:50:00,Risk Assessment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,6.0,1.0,0
2026-04-26T16:50:00,Audit Preparation,1.0,0.0,0.0,0.0,0.0,0.0,1.8,48.0,16.0,6.0,1.0,0
2026-04-26T16:55:00,Document Review,1.0,0.0,0.0,0.0,0.0833,0.0,0.7,8.0,16.0,6.0,1.0,0
2026-04-26T16:55:00,Compliance Check,0.0,4.0,2.0,1.0,0.125,0.0,0.7,4.0,16.0,6.0,1.0,0
2026-04-26T16:55:00,Payment Processing,0.0,0.0,0.0,1.0,0.0667,0.0,1.0,2.0,16.0,6.0,1.0,0
2026-04-26T16:55:00,Customer Onboarding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,16.0,6.0,1.0,0
2026-04-26T16:55:00,Risk Assessment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,6.0,1.0,0
2026-04-26T16:55:00,Audit Preparation,1.0,0.0,0.0,0.0,0.0,0.0,1.8,48.0,16.0,6.0,1.0,0
2026-04-26T17:00:00,Document Review,0.0,4.0,2.0,1.0,0.0833,0.0,0.7,8.0,17.0,6.0,1.0,0
2026-04-26T17:00:00,Compliance Check,0.0,4.0,2.0,1.0,0.125,0.0,0.7,4.0,17.0,6.0,1.0,0
2026-04-26T17:00:00,Payment Processing,0.0,0.0,0.0,1.0,0.0667,0.0,1.0,2.0,17.0,6.0,1.0,0
2026-04-26T17:00:00,Customer Onboarding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,17.0,6.0,1.0,0
2026-04-26T17:00:00,Risk Assessment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0,6.0,1.0,0
2026-04-26T17:00:00,Audit Preparation,1.0,0.0,0.0,0.0,0.0,0.0,1.8,48.0,17.0,6.0,1.0,0
2026-04-26T17:05:00,Document Review,0.0,4.0,2.0,1.0,0.0833,0.0,0.7,8.0,17.0,6.0,1.0,0
2026-04-26T17:05:00,Compliance Check,0.0,0.0,2.0,1.0,0.125,0.0,0.7,4.0,17.0,6.0,1.0,0
2026-04-26T17:05:00,Payment Processing,0.0,0.0,0.0,1.0,0.0667,0.0,0.0,2.0,17.0,6.0,1.0,0
2026-04-26T17:05:00,Customer Onboarding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,17.0,6.0,1.0,0
2026-04-26T17:05:00,Risk Assessment,1.0,0.0,0.0,0.0,0.0,0.0,0.7,12.0,17.0,6.0,1.0,0
2026-04-26T17:05:00,Audit Preparation,1.0,0.0,0.0,0.0,0.0,0.0,1.8,48.0,17.0,6.0,1.0,0
2026-04-26T17:10:00,Document Review,0.0,4.0,2.0,1.0,0.0833,0.0,0.7,8.0,17.0,6.0,1.0,0
2026-04-26T17:10:00,Compliance Check,0.0,0.0,2.0,1.0,0.125,0.0,0.7,4.0,17.0,6.0,1.0,0
2026-04-26T17:10:00,Payment Processing,0.0,0.0,0.0,1.0,0.0667,0.0,0.0,2.0,17.0,6.0,1.0,0
2026-04-26T17:10:00,Customer Onboarding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,17.0,6.0,1.0,0
2026-04-26T17:10:00,Risk Assessment,1.0,0.0,0.0,0.0,0.0,0.0,0.7,12.0,17.0,6.0,1.0,0
2026-04-26T17:10:00,Audit Preparation,1.0,0.0,0.0,0.0,0.0,0.0,1.8,48.0,17.0,6.0,1.0,0
2026-04-26T17:15:00,Document Review,0.0,0.0,2.0,1.0,0.0833,0.0,0.7,8.0,17.0,6.0,1.0,0
2026-04-26T17:15:00,Compliance Check,0.0,0.0,2.0,1.0,0.125,0.0,0.7,4.0,17.0,6.0,1.0,0
2026-04-26T17:15:00,Payment Processing,0.0,0.0,0.0,1.0,0.0667,0.0,0.0,2.0,17.0,6.0,1.0,0
2026-04-26T17:15:00,Customer Onboarding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,17.0,6.0,1.0,0
2026-04-26T17:15:00,Risk Assessment,1.0,0.0,0.0,0.0,0.0,0.0,0.7,12.0,17.0,6.0,1.0,0
2026-04-26T17:15:00,Audit Preparation,1.0,0.0,0.0,0.0,0.0,0.0,1.8,48.0,17.0,6.0,1.0,0
2026-04-26T17:20:00,Document Review,0.0,0.0,2.0,1.0,0.0833,0.0,0.7,8.0,17.0,6.0,1.0,0
2026-04-26T17:20:00,Compliance Check,0.0,0.0,0.0,1.0,0.125,0.0,0.7,4.0,17.0,6.0,1.0,0
2026-04-26T17:20:00,Payment Processing,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,17.0,6.0,1.0,0
2026-04-26T17:20:00,Customer Onboarding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,17.0,6.0,1.0,0
2026-04-26T17:20:00,Risk Assessment,1.0,0.0,0.0,0.0,0.0,0.0,0.7,12.0,17.0,6.0,1.0,0
2026-04-26T17:20:00,Audit Preparation,1.0,0.0,0.0,0.0,0.1667,0.0,1.8,48.0,17.0,6.0,1.0,0
2026-04-26T17:25:00,Document Review,0.0,0.0,2.0,1.0,0.0833,0.0,0.7,8.0,17.0,6.0,1.0,0
2026-04-26T17:25:00,Compliance Check,0.0,0.0,0.0,1.0,0.125,0.0,0.7,4.0,17.0,6.0,1.0,0
2026-04-26T17:25:00,Payment Processing,1.0,0.0,0.0,0.0,0.0,0.0,1.8,2.0,17.0,6.0,1.0,0
2026-04-26T17:25:00,Customer Onboarding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,17.0,6.0,1.0,0
2026-04-26T17:25:00,Risk Assessment,1.0,0.0,0.0,0.0,0.0,0.0,0.7,12.0,17.0,6.0,1.0,0
2026-04-26T17:25:00,Audit Preparation,0.0,4.0,2.0,1.0,0.1667,0.0,1.8,48.0,17.0,6.0,1.0,0
2026-04-26T17:30:00,Document Review,0.0,0.0,0.0,1.0,0.0833,0.0,0.7,8.0,17.0,6.0,1.0,0
2026-04-26T17:30:00,Compliance Check,0.0,0.0,0.0,1.0,0.125,0.0,0.0,4.0,17.0,6.0,1.0,0
2026-04-26T17:30:00,Payment Processing,1.0,0.0,0.0,0.0,0.0,0.0,1.8,2.0,17.0,6.0,1.0,0
2026-04-26T17:30:00,Customer Onboarding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,17.0,6.0,1.0,0
2026-04-26T17:30:00,Risk Assessment,1.0,0.0,0.0,0.0,0.0,0.0,0.7,12.0,17.0,6.0,1.0,0
2026-04-26T17:30:00,Audit Preparation,0.0,4.0,2.0,1.0,0.1667,0.0,1.8,48.0,17.0,6.0,1.0,0
2026-04-26T17:35:00,Document Review,0.0,0.0,0.0,1.0,0.0833,0.0,0.7,8.0,17.0,6.0,1.0,0
2026-04-26T17:35:00,Compliance Check,0.0,0.0,0.0,1.0,0.125,0.0,0.0,4.0,17.0,6.0,1.0,0
2026-04-26T17:35:00,Payment Processing,1.0,0.0,0.0,0.0,0.0667,0.0,1.8,2.0,17.0,6.0,1.0,0
2026-04-26T17:35:00,Customer Onboarding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,17.0,6.0,1.0,0
2026-04-26T17:35:00,Risk Assessment,1.0,0.0,0.0,0.0,0.0,0.0,0.7,12.0,17.0,6.0,1.0,0
2026-04-26T17:35:00,Audit Preparation,0.0,4.0,2.0,1.0,0.1667,0.0,1.8,48.0,17.0,6.0,1.0,0
2026-04-26T17:40:00,Document Review,0.0,0.0,0.0,1.0,0.0833,0.0,0.7,8.0,17.0,6.0,1.0,0
2026-04-26T17:40:00,Compliance Check,0.0,0.0,0.0,1.0,0.125,0.0,0.0,4.0,17.0,6.0,1.0,0
2026-04-26T17:40:00,Payment Processing,0.0,4.0,2.0,1.0,0.0667,1.0,1.8,2.0,17.0,6.0,1.0,0
2026-04-26T17:40:00,Customer Onboarding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,17.0,6.0,1.0,0
2026-04-26T17:40:00,Risk Assessment,1.0,0.0,0.0,0.0,0.0,0.0,0.7,12.0,17.0,6.0,1.0,0
2026-04-26T17:40:00,Audit Preparation,0.0,0.0,2.0,1.0,0.1667,0.0,0.0,48.0,17.0,6.0,1.0,0
2026-04-26T17:45:00,Document Review,1.0,0.0,0.0,1.0,0.0833,0.0,1.7,8.0,17.0,6.0,1.0,0
2026-04-26T17:45:00,Compliance Check,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,17.0,6.0,1.0,0
2026-04-26T17:45:00,Payment Processing,0.0,4.0,2.0,1.0,0.0667,1.0,1.8,2.0,17.0,6.0,1.0,0
2026-04-26T17:45:00,Customer Onboarding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,17.0,6.0,1.0,0
2026-04-26T17:45:00,Risk Assessment,1.0,0.0,0.0,0.0,0.0,0.0,0.7,12.0,17.0,6.0,1.0,0
2026-04-26T17:45:00,Audit Preparation,0.0,0.0,2.0,1.0,0.1667,0.0,0.0,48.0,17.0,6.0,1.0,0
2026-04-26T17:50:00,Document Review,1.0,0.0,0.0,1.0,0.0833,0.0,1.0,8.0,17.0,6.0,1.0,0
2026-04-26T17:50:00,Compliance Check,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,6.0,1.0,0
2026-04-26T17:50:00,Payment Processing,0.0,4.0,2.0,1.0,0.0667,1.0,1.8,2.0,17.0,6.0,1.0,0
